CID,CreditScore,Country,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churned
657321,712,Germany,Male,27,8,113174.21,2,1,0,147261.58,0
575955,764,France,Female,24,0,0,2,1,0,88724.49,0
743893,471,France,Male,42,3,164951.56,1,1,0,190531.77,0
697270,608,Spain,Male,27,4,153325.1,1,1,1,199953.33,0
644356,682,Spain,Female,47,10,134032.01,1,1,0,144290.97,0
677586,587,Germany,Female,32,3,125445.04,2,1,1,130514.78,0
571261,714,Germany,Female,35,6,126077.43,2,1,1,53954.24,0
698758,630,Spain,Female,31,1,0,2,1,1,169802.73,0
787014,648,Germany,Female,28,8,90371.09,1,1,1,146851.73,0
739857,785,France,Female,40,3,0,2,1,1,96832.82,0
774630,601,Germany,Female,47,1,142802.02,1,1,1,57553.02,0
805523,717,France,Female,28,1,90537.16,1,0,1,74800.99,0
749557,707,France,Female,44,6,0,2,1,1,192542.17,0
681180,771,France,Female,23,7,156123.73,1,1,0,72990.62,0
742028,602,France,Female,35,5,0,2,1,0,31050.02,0
686463,626,France,Male,38,7,141074.59,1,1,0,52795.56,1
654379,588,Spain,Male,59,4,0,2,1,1,27435.41,0
783629,616,Germany,Female,42,6,117899.95,2,0,0,150266.81,0
751193,621,Spain,Male,33,4,0,2,1,1,40299.23,0
724099,674,France,Male,26,6,166257.96,1,1,1,149369.41,0
568429,633,Spain,Female,46,3,0,2,1,0,120250.58,0
648967,698,Germany,Female,64,1,169362.43,1,1,0,84760.32,1
664498,508,France,Male,26,7,205962,1,1,0,156424.4,0
779522,736,France,Female,24,0,0,2,1,0,109355.73,1
583850,672,Germany,Male,68,0,126061.51,2,1,1,184936.77,0
696539,613,France,Female,21,7,105627.95,1,1,1,36560.51,0
760121,712,France,Male,32,9,100606.02,1,1,0,165693.06,0
628279,624,France,Female,38,3,0,2,1,1,163666.85,0
766163,676,France,Male,38,1,0,2,0,1,35644.79,0
566467,683,Germany,Female,32,0,138171.1,2,1,1,188203.58,0
639049,489,France,Female,31,7,139395.08,1,0,1,6120.84,0
736413,739,France,Male,29,1,0,2,1,1,164484.78,0
634815,701,France,Female,37,3,0,2,1,1,164268.28,0
716381,666,Germany,Female,50,7,109062.28,1,1,1,140136.1,1
708162,565,Germany,Female,40,1,89994.71,2,0,1,121084.27,0
569364,666,France,Male,36,3,0,2,1,0,35156.54,0
791191,633,France,Male,59,2,103996.74,1,1,1,103159.11,0
621205,578,France,Male,34,4,175111.11,1,1,1,74858.3,0
704788,812,Spain,Female,49,8,66079.45,2,0,0,91556.57,1
775756,809,Germany,Male,33,8,148055.74,1,0,0,199203.21,0
641312,615,France,Male,36,6,0,1,1,1,27011.8,1
782531,684,Spain,Female,31,8,0,2,1,0,188637.05,0
724428,544,France,Male,40,8,0,2,1,0,61581.2,0
743617,713,Germany,Male,47,1,95994.98,1,1,0,197529.23,0
585839,633,France,Male,37,2,0,2,1,0,182258.17,0
658158,672,Germany,Female,23,10,110741.56,1,1,0,80778.5,0
637678,661,France,Male,35,5,0,1,1,0,155394.52,0
701809,749,Spain,Female,28,3,0,1,1,0,3408.7,0
676937,635,Spain,Female,32,8,0,2,1,1,19367.98,1
778975,850,Germany,Female,70,1,96947.58,3,1,0,62282.99,1
710375,641,France,Male,41,6,0,2,1,0,65396.79,0
579914,633,Germany,Male,30,2,109786.82,2,1,1,139712.81,0
595160,413,Spain,Male,35,2,0,2,1,1,60972.84,0
595391,538,France,Male,31,1,0,2,1,0,1375.46,0
630363,437,France,Female,39,0,102721.49,1,0,0,22191.82,0
692443,612,Spain,Male,33,5,69478.57,1,1,0,8973.67,1
593795,516,Germany,Female,53,1,156674.2,1,1,0,118502.34,1
642824,826,Spain,Female,56,8,174506.1,2,0,1,161802.82,1
683524,660,Germany,Female,23,6,166070.48,2,0,0,90494.72,0
713532,646,Germany,Female,29,4,105957.44,1,1,0,15470.91,0
719827,767,France,Male,36,3,0,1,0,0,65147.27,0
578435,640,France,Male,40,8,110340.68,1,1,1,157886.6,0
723028,778,France,Male,33,1,0,2,1,0,85439.73,0
595609,679,Germany,Male,52,9,135870.01,2,0,0,54038.62,0
622443,549,France,Male,31,4,0,2,0,1,25684.85,0
579112,598,France,Male,47,2,0,2,1,1,186116.54,0
648479,655,France,Female,45,0,0,2,1,0,166830.71,0
659234,494,France,Male,30,3,85704.95,1,0,1,27886.06,0
811970,653,France,Female,42,1,0,2,1,1,5768.32,0
774192,539,Germany,Female,38,8,105435.74,1,0,0,80575.44,1
595136,645,France,Female,37,1,0,2,1,1,68987.55,0
630580,751,Germany,Male,34,9,108513.25,2,1,1,27097.82,0
660646,528,France,Male,35,3,156687.1,1,1,0,199320.77,0
614365,696,Germany,Male,31,3,150604.52,1,0,0,5566.6,0
776128,716,France,Female,44,6,155114.9,1,0,0,133871.83,0
787035,602,France,Female,35,8,0,2,1,1,152843.53,0
792646,647,Spain,Female,64,1,91216,1,1,1,41800.18,0
726832,850,Germany,Male,61,3,141784.02,1,1,1,92053.75,0
773260,590,France,Female,32,0,127763.24,1,1,0,100717.54,0
624437,825,Spain,Female,32,1,0,2,1,1,42935.15,0
717138,850,Spain,Male,31,6,82613.56,2,1,0,149170.92,0
657317,789,France,Female,32,7,69423.52,1,1,0,107499.39,0
626948,701,France,Female,42,6,86167.82,1,1,0,153342.38,0
758901,713,Spain,Female,47,1,0,1,1,0,107825.08,1
777759,570,France,Male,30,2,131406.56,1,1,1,47952.45,0
773322,536,Germany,Female,44,4,121898.82,1,0,0,131007.18,0
697318,771,Germany,Male,32,9,77487.2,1,0,0,33143.04,0
678916,512,France,Female,75,2,0,1,1,0,123304.62,0
632118,698,Spain,Male,45,5,164450.94,1,1,0,141970.02,1
788118,656,France,Male,33,7,138705.02,2,1,0,37136.15,0
788930,761,Spain,Male,37,7,132730.17,1,1,0,199293.01,0
628583,709,France,Female,30,5,0,2,0,1,161388.22,0
635177,597,Spain,Female,66,3,0,1,1,1,70532.53,0
587690,592,France,Male,28,2,116498.22,1,1,0,144290.25,0
627630,599,France,Female,41,1,0,2,1,0,96069.82,0
610930,572,Germany,Female,35,1,139979.07,1,1,0,185662.84,0
657747,611,Germany,Female,43,9,127216.31,2,0,1,17913.25,0
568006,634,France,Female,45,2,0,4,1,0,101039.53,1
751748,666,France,Male,51,2,148222.65,1,0,0,156953.54,1
722212,696,France,Female,41,8,0,2,0,0,28276.83,0
658670,669,France,Female,38,8,0,2,1,0,84049.16,0
761654,726,Spain,Male,30,8,134152.29,1,1,1,147822.44,0
812210,497,Germany,Female,32,8,111537.23,4,1,1,9497.99,1
787051,750,Spain,Female,39,7,119565.92,1,1,0,87067.73,0
642991,850,Spain,Female,29,7,0,2,1,0,23237.25,0
713769,617,Spain,Male,38,7,0,1,1,1,27239.28,0
605826,652,Germany,Male,46,10,121063.8,3,1,0,151481.86,1
648898,560,Spain,Female,27,7,124995.98,1,1,1,114669.79,0
705309,629,Spain,Male,39,5,0,2,0,0,116748.14,0
734202,660,Germany,Female,52,4,86891.84,1,1,0,90877.76,0
658852,676,France,Male,38,8,0,2,1,1,133692.88,0
612633,581,Spain,Male,43,9,78022.61,1,0,1,30662.91,0
604818,798,France,Male,34,9,154495.79,1,1,0,191395.88,0
593900,705,France,Male,38,1,189443.72,1,0,1,106648.58,0
624995,714,Spain,Female,31,6,152926.6,1,1,1,50899.91,0
570087,664,France,Female,44,8,142989.69,1,1,1,115452.51,1
802617,697,Germany,Male,43,7,115371.94,2,1,0,64139.1,0
656029,609,France,Male,37,6,0,2,0,1,22030.72,0
739194,548,Spain,Male,38,0,178056.54,2,1,0,38434.73,0
607275,850,Spain,Male,39,6,206014.94,2,0,1,42774.84,1
629475,656,France,Male,41,2,0,2,1,0,158973.77,0
635034,727,Germany,Male,37,9,101191.83,1,1,1,34551.35,1
756333,642,France,Female,55,7,0,2,1,1,101515.76,0
777436,710,Spain,Female,31,5,0,2,1,0,9561.73,0
676835,710,Spain,Male,33,1,0,2,1,0,168313.17,0
574206,718,France,Female,37,7,0,2,1,1,55100.09,0
613017,586,Germany,Male,32,1,149814.54,1,1,0,31830.06,0
815131,617,Spain,Female,36,7,115617.24,1,1,1,71519.4,0
585455,630,France,Male,28,9,0,2,0,0,32599.35,0
692929,791,Germany,Female,42,10,113657.41,2,0,1,139946.68,1
758081,673,Spain,Male,39,8,138160,1,1,1,110468.51,0
667476,477,Germany,Female,36,3,117700.86,1,0,0,74042,0
738248,662,France,Female,37,5,0,2,1,0,151871.84,0
672152,850,Germany,Male,37,9,122506.38,1,0,1,199693.84,1
673372,635,France,Female,58,1,0,1,1,1,58907.08,1
587611,537,France,Male,59,9,0,2,0,0,103799.77,1
803415,579,France,Female,39,3,166501.17,2,1,0,93835.64,0
715673,651,Spain,Female,46,4,89743.05,1,1,0,156425.57,1
655648,610,France,Female,25,2,0,2,1,0,123723.83,0
763613,581,France,Male,30,1,0,2,1,0,199464.08,0
660385,592,France,Male,39,7,0,2,1,0,83084.33,0
733261,688,Spain,Female,35,6,0,1,1,0,25488.43,1
796231,681,France,Female,18,1,98894.39,1,1,1,9596.4,0
624866,658,Germany,Male,37,3,168735.74,2,0,0,70370.24,0
623730,792,France,Male,34,1,0,1,0,1,86330.32,0
668248,528,Germany,Female,62,7,133201.17,1,0,0,168507.68,1
694518,624,Spain,Female,36,0,0,2,1,0,111605.9,0
638028,562,Germany,Male,31,4,127237.25,2,0,1,143317.42,0
795895,678,Germany,Male,36,1,117864.85,2,1,0,27619.06,0
694376,705,Germany,Female,64,3,153469.26,3,0,0,146573.66,1
669204,650,Germany,Male,23,4,93911.3,2,1,0,69055.45,0
773779,593,Spain,Female,46,2,76597.79,1,1,1,54453.72,0
580682,652,France,Female,40,4,79927.36,2,1,1,33524.6,0
768530,554,Spain,Female,27,4,0,2,1,1,135083.73,0
672875,584,Germany,Male,32,8,40172.91,1,1,1,137439.34,0
617082,516,France,Male,33,7,115195.58,1,1,1,11205.5,0
760514,789,Germany,Female,43,9,116644.29,2,1,1,60176.1,0
761775,598,Germany,Male,20,8,180293.84,2,1,1,29552.7,0
799964,669,Germany,Female,30,7,139872.81,1,1,0,188795.85,0
693906,645,France,Female,24,3,34547.82,1,1,1,11638.17,0
739514,659,France,Female,32,9,0,2,1,1,93155.75,0
756926,833,Germany,Male,29,1,96462.25,2,0,1,48986.18,0
770984,697,Spain,Female,40,7,130334.35,2,0,1,116951.1,0
703979,580,Germany,Male,39,3,119688.81,1,1,0,137041.26,0
801821,691,France,Male,38,1,0,2,0,0,44653.5,0
711028,534,France,Male,52,1,0,3,1,1,104035.41,1
791842,478,France,Female,32,6,71187.24,1,1,1,110593.62,0
746127,572,France,Female,47,2,0,2,1,0,36099.7,0
663625,501,France,Male,37,4,0,2,0,0,12470.3,0
604891,624,Spain,Female,38,8,0,2,1,0,95403.41,0
589666,595,France,Female,39,9,136422.41,1,1,1,151757.81,0
627881,603,France,Male,30,8,0,2,1,1,47536.46,0
664895,602,France,Female,25,0,0,2,1,1,101274.17,0
676094,500,France,Female,34,6,0,1,1,1,140268.45,0
761720,422,France,Male,41,6,153238.88,1,1,0,11663.09,0
611961,615,France,Male,35,7,0,2,1,0,150784.29,0
680167,635,France,Female,78,6,47536.4,1,1,1,119400.08,0
762543,711,France,Female,32,1,0,2,1,0,126188.42,0
658475,834,France,Male,36,8,142882.49,1,1,0,89983.02,1
779743,633,France,Female,44,7,0,2,1,0,29761.29,0
661532,650,France,Female,31,1,160566.11,2,0,0,27073.81,0
782360,743,Germany,Male,65,2,131935.51,1,1,1,96399.67,1
767908,567,France,Male,38,6,127678.8,2,0,0,45422.89,0
677105,706,Germany,Female,46,4,105214.58,1,1,0,108699.59,1
641474,638,France,Male,46,9,139859.54,1,1,0,38967.29,0
624451,641,France,Female,38,3,0,2,1,0,116466.19,0
577985,574,France,Female,34,5,112324.45,2,1,1,17993.43,0
571666,642,Germany,Male,30,8,134497.27,1,0,0,43250.54,0
783691,722,Spain,Female,35,1,120171.58,1,1,0,125240.8,0
671172,623,France,Male,23,1,106012.2,2,0,1,191415.94,0
731760,681,France,Male,25,5,0,1,0,1,90860.97,0
585599,530,France,Female,34,8,0,2,0,1,141872.52,0
784958,797,France,Female,55,10,0,4,1,1,49418.87,1
734524,653,France,Male,51,3,0,1,1,0,170426.65,1
614103,850,Germany,Male,42,8,119839.69,1,0,1,51016.02,1
794895,581,Spain,Male,34,1,0,2,0,1,81175.25,0
772381,589,Germany,Male,38,8,92219.21,1,1,0,99106.97,0
710553,555,Germany,Male,48,3,142055.41,2,0,1,79134.78,0
649292,748,France,Female,49,7,29602.08,1,0,0,163550.58,1
792565,745,France,Female,46,7,0,2,1,1,67769.94,0
718245,730,France,Male,34,1,0,2,1,1,126592.01,0
703117,565,France,Female,44,1,0,2,0,1,89602.81,0
758136,778,France,Male,37,3,141803.77,1,0,1,179421.84,0
799932,812,France,Male,24,10,0,2,1,1,156906.15,0
633516,526,France,Male,42,1,0,1,0,1,168486.02,0
622532,708,France,Female,47,0,126589.12,2,0,1,132730.07,1
798960,680,France,Male,33,2,108393.35,1,0,1,39057.67,0
698664,567,Spain,Male,43,2,115643.58,2,0,0,174606.35,0
703614,564,Spain,Male,48,5,132876.23,1,1,0,79259.77,0
699195,709,France,Female,24,3,110949.41,1,1,1,168515.61,0
710543,629,France,Male,46,1,130666.2,1,1,1,161125.67,1
695499,510,France,Female,45,10,103821.47,2,0,1,77878.62,0
622321,506,France,Female,32,3,0,1,1,1,80823.02,0
715744,605,France,Male,39,7,0,1,0,1,119348.28,0
788151,650,Spain,Male,32,1,132187.73,2,1,1,178331.36,0
687153,850,Germany,Male,49,8,98649.55,1,1,0,119174.88,1
684958,489,Germany,Male,38,2,126444.08,2,1,1,82662.73,0
706116,659,Germany,Female,30,8,154159.51,1,1,0,40441.1,0
740557,753,France,Female,43,5,0,2,1,0,109881.71,0
707291,477,Germany,Male,48,8,129250,2,1,1,157937.35,0
583353,610,Spain,Female,45,3,0,1,1,0,38276.84,1
761024,619,France,Female,33,2,167733.51,2,1,1,65222.48,0
630709,619,Germany,Female,31,2,56116.3,2,0,0,2181.94,0
639590,758,France,Female,30,3,141581.08,1,1,0,156249.06,0
659399,516,Germany,Male,50,7,139675.07,2,1,0,45591.23,0
567078,789,France,Female,27,8,66201.96,1,1,1,79458.12,0
696373,687,France,Female,44,9,0,2,0,0,103042.2,1
786617,485,Germany,Male,34,3,133658.24,1,1,0,70209.83,0
657449,446,Germany,Male,25,3,136202.78,1,1,0,176743.51,0
672594,597,France,Female,60,0,131778.08,1,0,0,10703.53,1
714240,712,Spain,Male,74,5,0,2,0,0,151425.82,0
782144,522,France,Female,34,3,0,2,1,1,3894.34,0
665008,805,Germany,Female,26,8,42712.87,2,1,1,28861.69,0
581733,781,France,Female,28,4,0,2,1,0,177703.15,0
751392,689,Spain,Female,57,4,0,2,1,0,136649.8,1
785815,670,Germany,Male,31,1,142631.54,2,1,1,175894.24,0
664214,670,France,Male,33,2,141204.65,2,1,0,76257.46,0
579996,524,Germany,Female,25,7,131402.21,1,0,0,193668.49,0
675252,734,Spain,Female,39,3,92636.96,2,1,1,125671.29,0
579617,489,France,Female,51,3,0,2,0,1,174098.28,1
593976,578,Germany,Female,31,5,102088.68,4,0,0,187866.21,1
716041,622,Spain,Male,39,9,0,2,0,1,100862.36,0
654489,843,France,Female,38,8,134887.53,1,1,1,10804.04,0
736302,687,France,Male,48,4,0,2,1,1,170893.85,0
805909,700,Spain,Male,28,8,159900.38,1,0,0,22698.56,0
572762,410,Germany,Female,50,2,102278.79,2,1,0,89822.48,0
724632,537,France,Female,41,0,0,2,0,1,175262.49,0
670416,780,France,Female,43,0,0,1,0,1,15705.27,0
749528,652,Spain,Male,58,6,0,2,0,1,170025.43,0
578783,620,Germany,Male,35,0,76989.97,1,1,1,17242.79,0
580719,697,France,Female,23,10,0,2,1,1,79734.23,0
656293,786,France,Male,35,3,0,2,1,0,92712.97,0
691875,850,Germany,Female,39,5,114491.82,1,1,0,99689.48,0
596870,749,Germany,Male,54,3,144768.94,1,1,0,93336.3,1
780770,445,France,Male,31,7,145056.59,1,1,1,175893.53,0
751491,443,Germany,Male,50,3,117206.3,1,1,0,42840.18,1
706200,637,Germany,Male,41,2,138014.4,2,1,0,140298.24,0
808674,616,Germany,Female,45,6,128352.59,3,1,1,144000.59,1
641411,756,France,Female,23,1,112568.31,1,1,1,113408.11,0
764661,644,France,Male,33,2,0,1,1,0,96420.58,0
689492,850,Germany,Male,41,1,176958.46,2,0,1,125806.3,0
602405,703,Germany,Female,38,9,99167.54,1,1,0,65720.92,0
610271,684,Spain,Female,42,3,103210.27,1,1,0,31002.03,0
791780,706,Germany,Female,48,10,104478.12,3,0,1,158248.71,1
589147,580,Spain,Male,61,8,125921.37,1,1,1,94677.83,0
756975,777,Spain,Female,35,3,0,2,1,1,17257.72,0
729582,676,Germany,Male,48,3,80697.44,1,0,0,101397.86,0
742971,708,France,Female,44,2,161887.81,2,1,0,84870.23,0
568046,809,France,Male,24,7,109558.36,1,1,0,183515.13,0
694890,588,France,Male,38,1,124271.26,1,1,0,75969.19,0
736963,623,France,Male,43,1,0,2,1,1,146379.3,0
646490,537,Spain,Male,42,1,190569.23,1,0,1,127154.8,0
607314,536,Spain,Male,53,2,143923.96,1,1,0,2019.78,1
576745,769,France,Male,48,2,96542.16,2,0,1,197885.72,0
669606,690,France,Male,33,5,0,2,1,0,138017.68,0
737832,771,Spain,Male,45,0,139825.56,1,0,0,170984.97,1
681990,497,Germany,Male,24,6,111769.14,2,1,0,55859.27,0
758050,622,Spain,Male,37,4,0,2,1,0,4459.5,0
787848,602,Spain,Male,30,9,113672.18,2,0,0,102135.92,0
713594,543,France,Female,32,7,147256.86,1,1,0,112771.95,0
588186,520,Spain,Male,45,7,107023.03,1,1,0,32903.93,0
786739,669,France,Male,37,1,125529.55,1,1,1,162260.93,0
699467,631,Spain,Female,41,0,0,1,0,0,87959.83,0
680706,537,Germany,Male,48,4,131834.8,1,1,0,166476.95,1
645717,732,France,Male,62,2,0,2,1,1,25438.87,0
748597,844,Spain,Male,56,5,99529.7,1,0,1,157230.06,1
773709,838,Spain,Male,35,0,0,2,0,1,197305.91,0
629787,652,France,Male,27,10,107303.72,2,0,0,44435.76,0
661007,660,France,Male,33,0,72783.42,1,0,0,181051.99,0
686812,692,Spain,Female,44,8,0,1,0,1,159069.37,0
754113,588,France,Female,35,0,0,2,1,1,155485.24,0
749489,533,Germany,Female,22,10,115743.6,1,0,0,43852.05,0
574352,850,France,Male,43,4,161256.53,1,1,1,140071.57,0
701281,511,France,Male,27,8,0,2,1,1,49089.36,0
811985,530,Spain,Male,44,6,0,2,0,0,55893.37,0
713505,554,France,Male,31,1,0,2,0,1,192660.55,0
685653,585,Germany,Female,40,3,162261.01,2,1,0,137028.51,0
758831,754,France,Male,39,3,74896.33,1,0,0,34430.16,0
618774,474,France,Male,54,3,0,1,1,0,108409.17,1
764448,837,Germany,Male,35,0,144037.6,1,1,0,145325.32,0
611024,567,France,Female,23,9,93522.2,1,0,1,81425.61,0
738220,800,Spain,Male,38,1,0,2,1,0,51553.43,0
805764,646,France,Male,18,10,0,2,0,1,52795.15,0
580487,627,Germany,Male,38,8,106922.92,2,0,1,84270.09,0
675787,505,France,Male,26,8,112972.57,1,1,0,145011.62,0
583580,566,Germany,Female,35,1,123042,1,1,0,66245.44,1
780654,619,Germany,Female,33,3,100488.92,2,0,1,36446.74,0
695034,757,France,Female,44,4,123322.15,1,1,0,137136.29,0
805671,648,France,Male,32,0,0,1,0,1,117323.31,0
790658,621,Spain,Male,42,8,68683.68,1,1,1,74157.71,0
578648,543,Germany,Male,49,6,59532.18,1,1,0,104253.56,0
734987,658,France,Female,43,7,140260.36,2,1,0,2748.72,0
721740,633,Germany,Male,50,7,88302.65,1,1,1,195937.16,0
641822,648,France,Female,19,1,0,2,0,1,22101.86,0
765650,501,Germany,Male,40,5,114655.58,1,0,0,126535.92,0
788556,683,France,Female,42,4,148283.94,1,1,1,44692.63,1
576550,619,Spain,Female,38,1,0,1,1,0,112442.63,1
622230,705,France,Female,35,3,0,2,0,1,66331.01,0
653937,638,Germany,Female,53,1,123916.67,1,1,0,16657.68,1
743538,710,France,Female,31,1,0,2,1,0,20081.3,0
591740,590,France,Female,54,4,0,2,1,1,93820.49,1
650086,725,France,Male,43,2,165896,2,1,0,130795.52,0
718773,638,France,Female,32,0,0,2,1,0,160129.99,0
615140,791,France,Male,36,6,111168.97,1,1,1,189969.91,0
644361,702,France,Female,40,1,103549.24,1,0,0,9712.52,1
774536,607,France,Female,32,6,0,2,0,0,196062.01,0
618661,535,France,Male,30,6,103804.97,1,1,1,125710.53,0
605020,651,France,Male,45,2,165901.59,2,1,0,23054.51,1
762134,506,Germany,Male,59,8,119152.1,2,1,1,170679.74,0
685279,511,Spain,Female,57,8,122950.31,1,1,1,181258.76,0
582849,757,France,Female,51,1,0,1,1,1,22835.13,1
655410,768,Germany,Male,49,1,133384.66,1,1,0,102397.22,1
649129,757,France,Male,32,9,0,2,1,0,115950.96,0
702380,663,Spain,Male,64,6,0,2,0,1,15876.52,0
759067,537,Germany,Female,37,7,158411.95,4,1,1,117690.58,1
683027,570,Germany,Male,29,4,122028.65,2,1,1,173792.77,0
597487,850,France,Female,35,5,0,1,1,1,80992.8,0
763256,661,Germany,Female,64,8,128751.65,2,1,0,189398.18,1
620111,659,France,Male,54,8,133436.52,1,1,0,56787.8,0
623053,454,Spain,Male,40,2,123177.01,1,1,0,148309.98,0
595592,708,France,Female,59,2,0,1,1,0,179673.11,1
740072,720,France,Female,37,2,120328.88,2,1,1,138470.21,0
778005,785,France,Female,39,1,130147.98,1,1,0,163798.41,1
583278,743,Spain,Female,36,8,92716.96,1,1,1,33693.78,0
601263,493,Spain,Female,48,7,0,2,1,0,48545.1,0
709222,557,Spain,Male,34,3,0,1,0,1,123427.98,0
713949,850,France,Male,40,1,76914.21,1,1,0,174183.44,0
717706,799,France,Female,32,3,106045.92,2,1,1,17938,0
756071,756,France,Male,34,1,103133.26,1,1,1,90059.04,0
696564,752,France,Male,38,0,145974.79,2,1,1,137694.23,0
657637,696,Spain,Female,36,3,0,3,1,0,65039.9,0
755863,630,Spain,Female,49,1,0,2,0,1,162858.29,0
719858,659,Spain,Female,38,9,0,2,1,1,35701.06,0
688876,685,Spain,Male,39,9,0,2,1,1,18826.06,0
698528,599,Spain,Female,31,3,0,1,1,1,130086.47,1
770345,559,Spain,Female,31,1,139183.06,1,0,1,143360.56,0
761506,615,Spain,Male,19,5,0,2,1,0,159920.92,0
716619,580,Germany,Female,36,3,74974.89,1,1,1,12099.67,0
788367,487,Spain,Male,44,6,61691.45,1,1,1,53087.98,0
709451,646,Germany,Female,35,1,121952.75,2,1,1,142839.82,0
640421,811,France,Female,35,7,0,1,1,1,178.19,0
580068,526,Spain,Male,35,5,0,2,1,1,105618.14,0
677123,767,Spain,Male,37,7,0,2,1,1,24734.25,0
619801,548,France,Female,33,1,80107.83,2,0,1,82245.67,0
582246,737,Spain,Female,45,2,0,2,0,1,177695.67,0
711843,613,Germany,Male,40,1,147856.82,3,0,0,107961.11,1
680046,711,Spain,Male,36,8,0,2,1,0,55207.41,0
804131,850,Spain,Female,53,7,65407.16,2,0,0,182633.63,1
722611,752,France,Female,53,8,114233.18,1,1,1,51587.04,0
729224,710,France,Female,37,5,0,2,1,0,115403.31,0
811588,664,Spain,Female,53,7,187602.18,1,1,0,186392.99,1
702138,510,France,Female,22,3,156834.34,1,0,0,44374.44,0
749799,577,France,Female,34,2,0,2,1,1,84033.35,0
752885,529,France,Male,42,1,157498.9,1,1,1,82276.62,0
674932,757,Spain,Female,44,9,0,2,1,0,177528.92,0
743828,691,France,Male,41,2,0,1,1,1,56850.92,1
642022,621,Spain,Male,34,8,0,1,0,0,47972.65,0
746461,709,Spain,Male,35,2,0,2,1,0,104982.39,0
809991,756,Spain,Male,19,4,130274.22,1,1,1,133535.29,0
787322,788,France,Female,41,6,0,1,1,1,25571.37,0
575498,705,France,Female,39,5,149379.66,2,1,0,96075.55,0
691387,483,France,Male,29,9,0,1,1,1,81634.45,0
765457,719,Spain,Male,35,1,100829.94,1,1,1,165008.97,0
666173,793,Germany,Female,32,1,96408.98,1,1,1,138191.81,0
627377,593,France,Male,41,6,0,2,1,1,99136.49,0
656683,551,France,Male,52,1,0,1,0,0,63584.55,1
679810,690,France,Male,39,6,0,2,1,0,160532.88,0
606310,823,France,Male,71,5,149105.08,1,0,1,162683.06,0
756871,512,Spain,Male,39,3,0,1,1,0,134878.19,0
610002,802,Spain,Male,41,5,0,2,1,1,134626.3,0
567802,450,Spain,Female,34,2,0,2,1,0,175480.93,0
745452,651,Germany,Male,41,1,90218.11,1,1,0,174337.68,0
617252,697,France,Female,33,1,87347.7,1,1,0,172524.51,0
753248,611,France,Male,28,2,0,2,0,0,25395.83,0
610755,643,France,Female,33,0,137811.75,1,1,1,184856.89,0
662238,822,France,Male,37,3,105563,1,1,0,182624.93,0
799186,632,France,Male,38,4,0,2,0,0,192505.62,0
686941,575,Spain,Female,26,7,0,2,1,0,112507.63,0
